"","formatted_address","name","place_id","lat","lng"
"1521","Albert Cuypstraat 184, 1073 BL Amsterdam, Netherlands","Budget Souvenirs","ChIJk3SMfY0JxkcR6Rf9VUhhj5U",52.3558877,4.8954674
"1523","Albert Cuypstraat 89, 1072 CP Amsterdam, Netherlands","Matcha Bar","ChIJUf43vPIJxkcRacwsR9T6y2s",52.355243,4.891137
"1525","Ceintuurbaan 81, 1072 EW Amsterdam, Netherlands","bedroom Amsterdam","ChIJwc7rF_MJxkcRtqZYZH2bWO4",52.3528885,4.8903604
"1526","Ferdinand Bolstraat 25, 1072 LB Amsterdam, Netherlands","Primera","ChIJqwyZnvIJxkcR3hgEDYf6c0c",52.3559822,4.8907051
"1527","Gerard Doustraat 71, 1072 VM Amsterdam, Netherlands","Scotch & Soda","ChIJa2UUpPIJxkcRKuFDaqUzbf8",52.3557456,4.891439
"1528","Eerste van der Helststraat 74HS, 1073 VX Amsterdam, Netherlands","SETS AMSTERDAM","ChIJcz30R40JxkcR7tYoXdsjTfo",52.354758,4.893338
"1529","Albert Cuypstraat 86, 1072 CX Amsterdam, Netherlands","Islamic butchery Bades","ChIJZ4dvvvIJxkcRL02AOSVjnRk",52.3549997,4.8911152
"1530","Ferdinand Bolstraat 44H, 1072 LL Amsterdam, Netherlands","Café Blond","ChIJ-_j6nPIJxkcR4RY4IqZnBG0",52.3560132,4.8903867
"1532","Henrick de Keijserstraat 18, 1073 TH Amsterdam, Netherlands","Fietsenmakerij Love Cycle","ChIJi6sLF4wJxkcRm69fHAjlmFc",52.352172,4.8973023
"1535","Ferdinand Bolstraat 10, 1072 LJ Amsterdam, Netherlands","the cake of my aunt","ChIJYbXybO0JxkcRpyoj-eGEp2I",52.3572897,4.8905401
"1536","Albert Cuypstraat 187, 1073 BD Amsterdam, Netherlands","Thrift Shop Amsterdam","ChIJMadCK3kJxkcRi6VyrwMEboI",52.3559326,4.8947619
"1537","Ferdinand Bolstraat 53, 1065 XL Amsterdam, Netherlands","Dunkin’ Donuts","ChIJ-St4b7EJxkcRkZ7_uHXRWB4",52.3551665,4.8906573
"1538","Ceintuurbaan 248, 1072 GG Amsterdam, Netherlands","Sea Sick Surf Shop","ChIJ7S3xUMUJxkcR-9Bq54rsGgA",52.352475,4.889712
"1541","Quellijnstraat 90, 1072 XX Amsterdam, Netherlands","Fietswinkel Heinekenplein","ChIJQVdpW-0JxkcRn9OlfOy8tmI",52.3566616,4.8915161
"1542","Van Woustraat 16-HS, 1073 LL Amsterdam, Netherlands","Me Gorgeous","ChIJKRnA9ZEJxkcRXuzNH2zQkJQ",52.3568973,4.8994314
"1546","Albert Cuypstraat 240, 1073 BP Amsterdam, Netherlands","Lunchcafé Bozz","ChIJOZ9-cpIJxkcRaaEOajUK-pM",52.3565848,4.897904
"1547","Albert Cuypstraat 198-A, 1073 BL Amsterdam, Netherlands","Hachi.ink","ChIJyf3Yf40JxkcRJcbbXEdI_Qg",52.355964,4.8958185
"1548","Gerard Doustraat 74, 1072 VV Amsterdam, Netherlands","Lois Galería Uno","ChIJr6G5pPIJxkcRjUSt9WUsXnA",52.3555411,4.8914049
"1549","Gerard Doustraat 103A, 1073 VS Amsterdam, Netherlands","Ugga","ChIJ_0gLqJIJxkcR8a_lImPkgUc",52.356152,4.8934824
"1550","Albert Cuypstraat 225, 1073 BG Amsterdam, Netherlands","The Hair & Body Shop","ChIJh-zZe5IJxkcR-UtZHeQi7WM",52.3563621,4.8964361
"1551","Ceintuurbaan 17, 1072 NK Amsterdam, Netherlands","Apples Fix","ChIJj0L-vfMJxkcR3oCNdegYsMw",52.352351,4.887471
"1552","Ceintuurbaan 416, 1074 EA Amsterdam, Netherlands","Schiffmacher and Veldhoen","ChIJPe7VM44JxkcReiXuS89AVAc",52.3548527,4.9020175
"1553","Eerste Sweelinckstraat 14, 1073 CM Amsterdam, Netherlands","Kaassie-Kaassie","ChIJ-URLcpIJxkcRJ41O0pAi1VE",52.356324,4.8973984
"1554","Gerard Doustraat 942, 1072 VX Amsterdam, Netherlands","ANNA + NINA Store","ChIJrWVtrPIJxkcRw1Ibx2VziSw",52.3557426,4.892298
"1556","Ferdinand Bolstraat 139, 1072 LG Amsterdam, Netherlands","Kelly's Expat Shopping","ChIJM2ygeTQJxkcRs9vv5HoeJfE",52.3518162,4.8915622
"1558","Van Woustraat 18, 1073 LL Amsterdam, Netherlands","Vape Shop Amsterdam Van Wou","ChIJC-isISgJxkcRzJcKV8pmA5Q",52.356844,4.8994609
"1563","Beukenplein 6, 1091 KG Amsterdam, Netherlands","Primera","ChIJ67l3DJ0JxkcRVn_wKojpf6c",52.3574428,4.9175782
"1564","Wibautstraat 7, 1091 GH Amsterdam, Netherlands","coffeecompany","ChIJiXkCqpsJxkcRbLKfbm_UuVM",52.3580381,4.9102996
"1569","Wibautstraat 109h, 1091 GL Amsterdam, Netherlands","IJscuypje","ChIJMe4kfngJxkcRcLuNKYGBf-M",52.355985,4.911965
"1574","Eerste Oosterparkstraat 176, 1091 HJ Amsterdam, Netherlands","Avondwinkel Uno Oost","ChIJa0ai8ZwJxkcRjwJZbpE8Mi8",52.3573183,4.9149894
"1575","Eerste Oosterparkstraat 7, 1091 GT Amsterdam, Netherlands","Van Velze's Chocolaterie Amsterdam","ChIJu6Hsy5oJxkcRZ7z9YzvLMq8",52.355789,4.907945
"1576","Beukenplein 5, 1091 KC Amsterdam, Netherlands","the ijsboefje","ChIJu4MOdJ0JxkcR9Oiba_J1IWw",52.3575575,4.9181254
"1577","GV, Eerste Oosterparkstraat 451, Amsterdam, Netherlands","SpeakEasy coffeeshop","ChIJWWrQ0JoJxkcRSimOVWLnx58",52.3559803,4.9088671
"1578","Eerste Oosterparkstraat 33, 1091 GT Amsterdam, Netherlands","Velespit","ChIJ75zYYZsJxkcRpUw8LOOoyr4",52.3558987,4.9084137
"1579","Beukenplein 15 H, 1092 BA Amsterdam, Netherlands","Arti Plus","ChIJp3Ohcp0JxkcR0-zKdcqrlDg",52.357242,4.91844
"1581","Overamstelstraat 117, 1091 TM Amsterdam, Netherlands","Kmarie Cards","ChIJxXiWxIMJxkcRm9pE7in0GyI",52.3506535,4.9137687
"1587","Ruyschstraat 90-hs, 1091 CG Amsterdam, Netherlands","Winkel GOED - goedvantoen.nl","ChIJu749eJsJxkcR_NLgmrlOXnw",52.357874,4.912139
"1589","Weesperzijde 73-2h, 1091 EH Amsterdam, Netherlands","Master of the House design","ChIJJ25W7oQJxkcRc5nJHoVp8OE",52.3535499,4.9098775
"1591","1091 SV Amsterdam, Netherlands","DSGN Collectables","ChIJuS_d-oQJxkcRIhxocx_Bg2g",52.353333,4.909444
"1592","Tolstraat 186, 1074 VN Amsterdam, Netherlands","The ShoeCare-Shop | Office","ChIJBaGJjukJxkcR6HQ8go-p_n0",52.35288,4.906798
"1596","Plantage Kerklaan 33, 1018 CV Amsterdam, Netherlands","IJscuypje Plantage","ChIJ23BwZaIJxkcRS-xC_NhSH28",52.3668173,4.9119023
"1597","Utrechtsedwarsstraat 86, 1017 WH Amsterdam, Netherlands","Barber HIS Premium Barbershop Amsterdam Herenkapper Barbier Baardkapper Scheerwinkel","ChIJ-26JausJxkcR9o-1qIxsiBU",52.3615323,4.8997073
"1606","Staalstraat 3, 1011 JJ Amsterdam, Netherlands","Circus Shop Amsterdam","ChIJaU4ZvL8JxkcR_6hUWuC4_88",52.3683359,4.8969498
"1607","Nieuwe Kerkstraat 12-HS, 1018 EA Amsterdam, Netherlands","Souvenir Shop Duivis","ChIJed-zVZYJxkcRU6HkOp2KjXw",52.3637802,4.9037921
"1608","Pieter Aertszstraat 92, 1073 ST Amsterdam, Netherlands","Lijstenmakerij van Westerloo","ChIJExqKBI8JxkcRUUNdcF6_mQU",52.35251,4.902505
"1610","Van Woustraat 163, 1074 AK Amsterdam, Netherlands","Wine and Roses","ChIJid8CDo8JxkcRJB7ON6_82R8",52.3523222,4.9031731
"1612","Hudson's Bay, Rokin, 1012 GL Amsterdam, Netherlands","Paperchase","ChIJ10ffAwQJxkcRzDBgzv9NTag",52.3712773,4.8947143
"1613","Utrechtsestraat 145, 1017 VM Amsterdam, Netherlands","Essentiel Antwerp - Women and Men","ChIJzWndB5QJxkcRvJ1BLWaosS4",52.3612457,4.8994302
"1614","Staalstraat 26, 1011 JM Amsterdam, Netherlands","O Shop Amsterdam","ChIJsV3DRr4JxkcRV_lLMgTHukM",52.3681148,4.8980868
"1617","Heiligeweg 49-51, 1012 XP Amsterdam, Netherlands","AllSaints","ChIJtbksxcEJxkcROWKd3ttVtpM",52.367454,4.8903679
"1619","Kalverstraat 175, 1012 XB Amsterdam, Netherlands","G-Star RAW Store","ChIJX5_ezU8JxkcRAaCjkBi3VJg",52.3682325,4.8915862
"1621","Middenweg 125, 1098 AK Amsterdam, Netherlands","Adviesbureau A.J. Kemmenaar","ChIJG0KcHWUJxkcRBqi9BuihFlQ",52.3517934,4.9340556
"1627","Waldenlaan 206, 1025 PX Amsterdam, Netherlands","ONLY","ChIJ3XuzFPEIxkcRChkN8N6jIRM",52.3568996,4.9302344
"1634","Wakkerstraat 13, 1097 CB Amsterdam, Netherlands","Slagerij De Wit","ChIJ99dcfXoJxkcReM9JKulsZ18",52.3540022,4.9288075
"1635","Helmholtzstraat 37, 1098 LD Amsterdam, Netherlands","Tabakspecialist Kantoor en Schrijfwaren Sproet","ChIJea4EnGYJxkcRSO5hWaKvD1g",52.3505522,4.93853
"1636","Middenweg 45, 1098 AC Amsterdam, Netherlands","Gewoon Kaas","ChIJhxvdnHoJxkcRwQ1Zh8Nnszc",52.3543871,4.9297973
"1639","Eerste Van Swindenstraat 207, 1093 GB Amsterdam, Netherlands","T-Mobile Shop Amsterdam","ChIJC8wmfnQJxkcRY7I9S2I2qNs",52.3626579,4.9267829
"1641","Land van Cocagneplein 5, 1093 KS Amsterdam, Netherlands","Biolicious","ChIJuYBP4XAJxkcROIfV2nAwGqg",52.356962,4.9284471
"1642","Linnaeusstraat 76HS, 1092 CN Amsterdam, Netherlands","The Italian Bistrò Project","ChIJnTZG23AJxkcRDeEKxuhMokE",52.356719,4.9271354
"1643","Fraunhoferstraat 10HS, 1098 LR Amsterdam, Netherlands","Carmen & Co","ChIJQa-uOGQJxkcR-KQt1EFCad0",52.3506345,4.9365478
"1645","Waldenlaan 208, 1093 NH Amsterdam, Netherlands","Het Faire Oosten","ChIJ07skTHAJxkcRspuSGjbZLp8",52.3569067,4.9304453
"1649","Dapperstraat 281, 1093 BS Amsterdam, Netherlands","Abra Bike Shop","ChIJfQEJlnMJxkcRAfI7HgHXG2E",52.3616312,4.9284452
"1650","Linnaeusstraat 77, 1093 EK Amsterdam, Netherlands","Tabakshop Linnaeus","ChIJ9ekLp3YJxkcRGB77t5ruzL0",52.3599396,4.9257203
"1653","Pieter Nieuwlandstraat 95, 1093 XN Amsterdam, Netherlands","FietsKliniek","ChIJx2Kgq3MJxkcRbk3XoSO7kNc",52.3623118,4.930087
"1654","Middenweg 31 BG, 1098 AB Amsterdam, Netherlands","WAAR Amsterdam Middenweg","ChIJndcc5JsNxkcR9wZGgbk12So",52.354662,4.929467
"1655","Javastraat 23, 1094 KM Amsterdam, Netherlands","Hartje Oost","ChIJj0aJlXIJxkcRYOufPBsPUxw",52.363726,4.932521
"1656","Helmholtzstraat 32I, 1098 LK Amsterdam, Netherlands","1 uur Fotoservice","ChIJcdiComYJxkcRba5SBwDyh08",52.3501756,4.9387687
"1659","Molukkenstraat 75-77, 1095 AX Amsterdam, Netherlands","Jouw Marktkraam Amsterdam Oost","ChIJQ7tMmmwJxkcR10bixm98sP0",52.3630315,4.9397885
"1660","Javastraat 701, 1094 HK Amsterdam, Netherlands","Nour Shop","ChIJQ01zmfIJxkcRBnBtsJAFqtw",52.3636012,4.9345545
"1661","Javastraat 104, 1094 AT Amsterdam, Netherlands","Warda 2","ChIJPX9IIm0JxkcR77qNQffXvKU",52.36361,4.936666
"1662","Czaar Peterstraat 247, 1018 PL Amsterdam, Netherlands","THE Derby Shop","ChIJqa2i08gJxkcRIVDIN10UOSA",52.3716234,4.9316891
"1663","Christiaan Huygensplein 9, 1098 PZ Amsterdam, Netherlands","Mr & Mrs Frosty","ChIJT8Y-r2YJxkcRVK6fsZA9RNc",52.3495093,4.9384525
"1666","Sumatrastraat, 1094 NB Amsterdam, Netherlands","liquor store","ChIJA_X5P20JxkcR-TTaITWaITE",52.3635907,4.9353712
"1668","Eerste Van Swindenstraat 16, 1093 GD Amsterdam, Netherlands","Authentic India","ChIJXUDdZ3QJxkcR9vx-oZk0tT8",52.3620862,4.9253137
"1669","De Ruijterkade 30, 1012 AA Amsterdam, Netherlands","MANGO Amsterdam Centraal","ChIJtc6jqrcJxkcRm4M6dHzcpMM",52.3793069,4.9007997
"1672","Veemarkt 177, 1019 CG Amsterdam, Netherlands","Tom's Repair Shop","ChIJXeHtpBMJxkcRWfU73KMiIbI",52.368034,4.939088
"1673","Linnaeusstraat 237A, 1093 EP Amsterdam, Netherlands","MultiVlaai","ChIJUeO-7HAJxkcRUBfLh1kTx9Y",52.3559863,4.9280085
"1678","Christiaan Huygensplein 17, 1098 RA Amsterdam, Netherlands","Minis own","ChIJWQLXFvILxkcR0SOzoT8WW80",52.3496179,4.9386422
"1679","Bijenkorf, Dam 1, 1012 JS Amsterdam, Netherlands","Paperchase","ChIJGTWpP8cJxkcRglRhtSRWNX8",52.3737531,4.8952706
"1694","Gorontalostraat 47Hs, 1095 TN Amsterdam, Netherlands","Iek's Bridal - Bohemian bruidsjurken","ChIJE6kfSGsJxkcROt4t0WRhThk",52.3642044,4.9422358
"1706","Pedro de Medinalaan 5, 1086 XK Amsterdam, Netherlands","AirPods Shop Nederland","ChIJL87XCsoOxkcRDeSJpZ0E7aE",52.3633448,4.9787224
"1714","Zeeburgerpad 74, 1019 AD Amsterdam, Netherlands","Kiteboard Company Amsterdam","ChIJaVQJjG0JxkcRsohpzl35O0g",52.3670332,4.9426507
"1719","Veemarkt 36 A, 1019 DD Amsterdam, Netherlands","T-shirts Shop Eclectix","ChIJ385LtHIJxkcRKUErK36BOY8",52.3682943,4.9348199
"1723","Science Park 608, 1098 XH Amsterdam, Netherlands","The Coffee Virus - Startup Village","ChIJx9bHgEUJxkcRg6Zhe-uO8rI",52.354584,4.9592209
"1724","Lamarckhof 15-2, 1098 TK Amsterdam, Netherlands","Amor Kitchen","ChIJDSfZjGcJxkcRM0fcUg4qY8Y",52.352552,4.944557
"1728","Borneostraat 100, 1094 CR Amsterdam, Netherlands","Quinoa Holland","ChIJD6bd2mwJxkcRwdX0zE3iUik",52.3640857,4.9379968
"1729","31,, Zuiderzeeweg 29, 1095 KZ Amsterdam, Netherlands","Brilman Design","ChIJK9MkFzoJxkcR9EodiWg3F-o",52.3700837,4.9602893
"1733","Sumatrastraat 48, 1094 NE Amsterdam, Netherlands","Joop de Kaasknaller","ChIJf_1La20JxkcRt2nYJj5sh_I",52.3633948,4.9354562
"1739","Dam 1, 1012 JS Amsterdam, Netherlands","Prada Amsterdam Bijenkorf","ChIJv0VkUuMJxkcRwcQEVpOSE4g",52.3737531,4.8952706
"1743","Pedro de Medinalaan 1-c, 1086 XK Amsterdam, Netherlands","Dartli Print & Repro Amsterdam","ChIJDYrjC8oOxkcRHEOuHc732tY",52.363299,4.978199
"1745","CJ, Maria Austriastraat 52, Amsterdam, Netherlands","Boga Paddle Boards Europe","ChIJx06nr74OxkcRXtkQNnXP430",52.3578704,4.9926897
"1746","IJburglaan 567, 1087 BS Amsterdam, Netherlands","Bagels & Beans","ChIJYwQhoLkOxkcRl7c6vqgOUDc",52.3584927,4.9897122
"1747","IJburglaan 1089, 1087 EN Amsterdam, Netherlands","DutchBootFitter","ChIJ9a5Vc5lsxkcRR-PgRhUkPv4",52.3558318,4.9946674
"1751","Bert Haanstrakade 100, 1087 DN Amsterdam, Netherlands","Original Eames Furniture | Joink Amsterdam","ChIJReVcD7YOxkcR0WYB7BQT1oE",52.3604877,4.9932461
"1757","Zwanebloemlaan 222, 1087 GD Amsterdam, Netherlands","Goji Superfoods","ChIJf8RCHL0OxkcRUvsJ4oF4L7o",52.35359,4.995514
"1759","IJburglaan 556, 1087 BT Amsterdam, Netherlands","sadeoyuncak","ChIJcRP3F4oPxkcRAZg1q_nX3XA",52.3580123,4.9892774
"1761","Pedro de Medinalaan 89-91, 1086 XP Amsterdam, Netherlands","Bedaffair","ChIJU4qvbLUOxkcRPNszJtK3Yhg",52.3622286,4.9753854
"1762","Pedro de Medinalaan 53, 1086 XK Amsterdam, Netherlands","Senso Gietvloeren Amsterdam","ChIJV33sd7UOxkcRCVEt7vAgXy0",52.3626931,4.9762192
"1778","IJburg Zuid, Eva Besnyöstraat, Amsterdam, Netherlands","Balloonbar","ChIJP5oa2JoOxkcR7NqhGH7VNX4",52.3485674,5.0100496
"1786","Sanne Sanneshof, 1087 GZ Amsterdam, Netherlands","Custom home baked in Ijburg","ChIJ7-vKJ6sPxkcRWAml2kQP1vA",52.3561193,4.9974167
"1801","Maria Austriastraat 714, 1087 KH Amsterdam, Netherlands","Jansen Bio Kaas","ChIJdWL8pJcOxkcRCkD5kCpm6sE",52.3533794,5.0011618
"1802","IJburglaan 1487, 1087 KM Amsterdam, Netherlands","Sara's Bridal","ChIJuY1lOTkIxkcRbZx3oeU8sSE",52.352023,5.001846
"1803","Lumièrestraat 71, 1087 JA Amsterdam, Netherlands","Le Beau Gateau","ChIJE9BGrZcOxkcRUSEHlTWVN2c",52.3541873,5.0012148
"1806","IJburglaan 1283, 1087 GJ Amsterdam, Netherlands","Vivánt IJburg 4.S","ChIJkSDSl5QPxkcRTY2dz2bYlFE",52.3547406,4.9967358
"1810","Pampuslaan 22, 1087 LA Amsterdam, Netherlands","Butchery Kaddour IJburg","ChIJr-FVmJAOxkcR8sCcGJAejYw",52.3515069,5.0069808
"1811","IJburglaan 1089, 1087 EN Amsterdam, Netherlands","Strolz Amsterdam","ChIJJdgQSLwOxkcReF5MTjFui14",52.3557794,4.99485
"1817","Zwanebloemlaan 49, 1087 EM Amsterdam, Netherlands","IJburg yachting b.v.","ChIJtdZNf6gPxkcRyXEVEynND9c",52.3551578,4.9932731
"1819","Pampuslaan 43, 1087 HP Amsterdam, Netherlands","IJscuypje IJburg","ChIJw9sFXpAOxkcRHAzF6ZLCCaM",52.3523047,5.007641
"1820","Pampuslaan 41, 1087 HN Amsterdam, Netherlands","Luke de Fietsenmaker","ChIJGxyvNcMPxkcRgFDM1p5VhcU",52.3522627,5.0075072
"1821","Pampuslaan 39, 1087 HP Amsterdam, Netherlands","IJburg at Night","ChIJ9aqtiJAOxkcRd1GHo4awzq0",52.3521928,5.0075092
"1824","Peter Martensstraat 4, 1087 NC Amsterdam, Netherlands","Mr. Smartwatch","ChIJe-Ion5wOxkcRL5SmGbxf-cQ",52.3456136,5.0085414
"1825","IJburglaan 1307, 1087 JJ Amsterdam, Netherlands","animal paradise IJburg","ChIJoy-PfL0OxkcRpFnbPvGngOg",52.3539161,4.9982502
"1858","Buikslotermeerplein 135, 1025 ET Amsterdam, Netherlands","Holland & Barrett","ChIJeVB7V_AIxkcRe0y8WbIkYuM",52.398972,4.9371
"1916","Stationsplein 43L, 1017 DA Amsterdam, Netherlands","Victoria's Secret","ChIJpwJUBrcJxkcRz87-UNBYLW4",52.3792784,4.9003245
"1917","Beursplein 2, 1012 JW Amsterdam, Netherlands","Levi's","ChIJdX5ibscJxkcRo58JMX_gyZ4",52.3738643,4.8946291
"1918","Buikslotermeerplein 298, 1025 GB Amsterdam, Netherlands","C&A","ChIJXdY94u8IxkcRXkli53SyE-U",52.3977413,4.9400542
"1919","Damstraat 32, 1012 JM Amsterdam, Netherlands","Volcom Store Amsterdam","ChIJBdnJVMcJxkcReFUEI2TuHE4",52.3720268,4.8951591
"1928","Raasdorperweg 54, 1067 TL Amsterdam, Netherlands","Vitaminstore Servicekantoor","ChIJdcDIfXXkxUcReP3sWS6UIGQ",52.3744997,4.7620044
"1940","Maroastraat 79, 1060 LG Amsterdam, Netherlands","no Excess","ChIJIRoPKlXhxUcR4cYHQq9GX2Q",52.354622,4.763613
"1941","Osdorperweg 721, 1067 SV Amsterdam, Netherlands","Bandenhal Rocky","ChIJe0b_TY3jxUcRvKuTv_eEpCA",52.3718319,4.7750882
"1947","Nachtwachtlaan 504, 1058 ET Amsterdam, Netherlands","Mediagigant.eu","ChIJ3Uw_1xXixUcRTFGeA_hJ8CY",52.3623372,4.7226444
"1948","Dennenlaan 50, 1161 CS Zwanenburg, Netherlands","Primera","ChIJZ2byHW7kxUcRZQHFuP9zOx4",52.3788445,4.7506347
"1957","Osdorperweg 515B, 1067 SR Amsterdam, Netherlands","Kdoos","ChIJnWNU2evjxUcRiK9j2O7VXtQ",52.3662131,4.783752
"1959","Jarmuiden 45, 1046 AE Amsterdam, Netherlands","motoZoom Amsterdam","ChIJeZskMqDjxUcRuUewNXL9Xf8",52.3898303,4.7936168
"1963","Joop van Weezelhof 20, 1063 MK Amsterdam, Netherlands","Specsavers","ChIJeZOe903ixUcRDboasBEnFwI",52.3802993,4.8226389
"1973","Joop van Weezelhof 23, 1063 MK Amsterdam, Netherlands","Vodafone shop","ChIJ25FxClLixUcReBP4iOC6JA8",52.3803624,4.822539
"1975","Dennenlaan 122-A, 1161 CT Zwanenburg, Netherlands","Reus Cyclingsport shop","ChIJyVpKsG3kxUcRptVpg744ivc",52.376055,4.747524
"1977","Haarlemmerstraatweg 117, 1165 MK Halfweg, Netherlands","DVB Shop","ChIJm7E1dlLkxUcR_3KlxEVido4",52.3846703,4.7162565
"1979","Raasdorperweg 96A, 1175 KX Lijnden, Netherlands","DM Garage","ChIJk661sBzkxUcRHBxgBIxhs2k",52.3565753,4.747273
"1980","Jan de Louterstraat 17, 1063 KX Amsterdam, Netherlands","Dazzled Designs Latex","ChIJFQ2eviLixUcRG8t4wV2aToY",52.379914,4.8176556
"1985","Osdorperweg 518 M, 1067 SX Amsterdam, Netherlands","Eumer’s Wheels","ChIJZRRTLN3jxUcR-xvLqazAqH8",52.3665968,4.7849801
"1986","Osdorperweg 518-K, 1067 SX Amsterdam, Netherlands","Garage Express","ChIJHykm0uvjxUcRgYw2xZ4M-sk",52.3665067,4.7849373
"2004","Ma Braunpad 24, 1067 WZ Amsterdam, Netherlands","Ambacht. Meubelstoffeerderij/ Stoelmatterij Schmidt","ChIJXSSS8MPjxUcR8YV5xx_ogDs",52.3647465,4.794108
"2018","Zuidermolenweg 30, 1069 CG Amsterdam, Netherlands","Montenapoleone Amsterdam","ChIJt6_2MObjxUcRu7WXJGGDWLs",52.359785,4.783326
"2026","Hoekenes 1, 1068 ML Amsterdam, Netherlands","Slagerij Aile","ChIJyxSwBWnixUcR6ItEi81V1tM",52.3614876,4.7984384
"2036","Meer en Vaart 114, 1068 ZW Amsterdam, Netherlands","Narlicious","ChIJG5pCKM_jxUcRb-E6pDYOiUE",52.364478,4.8044197
"2040","Kweekhoven 29, 1068 ZT Amsterdam, Netherlands","TuttoCalabrese","ChIJ6Tn3W9jjxUcRsus7pU-W5pY",52.363989,4.803864
"2058","Slotermeerlaan 103, 1063 JN Amsterdam, Netherlands","Coffeemania Slotermeer","ChIJaz_wC03ixUcRkudfP-yERtE",52.3792364,4.8201257
"2066","Ruimzicht 183, 1068 CT Amsterdam, Netherlands","Amstelbooks","ChIJca8pyc3jxUcRNJ0mAT7IYWM",52.3617268,4.8086825
"2074","Meer en Vaart 177B, 1068 LA Amsterdam, Netherlands","Sensemillia CoffeeShop","ChIJv726-s3jxUcRxaKrYdV5HiM",52.3602041,4.8079096
"2086","Burgemeester Röellstraat 32, 1064 BP Amsterdam, Netherlands","Muco Modelbouw Amsterdam","ChIJz0cnl0bixUcRI2aJSwM4a78",52.3736844,4.8339461
"2090","Confuciusplein 10, 1064 LG Amsterdam, Netherlands","Busy Bee Tabakswinkel","ChIJ3XNWirTjxUcRtzJxnBdIbHc",52.3742168,4.8130722
"2091","Eduard Vetermanstraat 2, 1064 BS Amsterdam, Netherlands","Amsterdam wedding cakes","ChIJrSNktUXixUcRNCszZkO-Kq8",52.3759268,4.8329634
"2093","Jan van Galenstraat 404, 1061 AZ Amsterdam, Netherlands","Bike Company Holland","ChIJl21TokHixUcR0hmAS9Wb9Qc",52.3728174,4.8396614
"2095","Jan Evertsenstraat 136, 1056 EK Amsterdam, Netherlands","white label coffee","ChIJ25B742zixUcRkukMA3FMW6s",52.370431,4.851578
"2098","Bos en Lommerplantsoen 1G, 1055 AA Amsterdam, Netherlands","Urban Goddess yoga kleding","ChIJWQ5AyWnixUcRFavJKwSH1rY",52.3763013,4.8445219
"2102","Willem Roelofsstraat 2, 1062 JX Amsterdam, Netherlands","2e Hands","ChIJhV6mHDzixUcR9-E9-seiuM0",52.3636541,4.8357956
"2106","Johan Huizingalaan 82, 1065 JD Amsterdam, Netherlands","H. de Kruijf Sportprijzen","ChIJK4VLuzDixUcRHPdbyqay0YA",52.3632246,4.8265382
"2117","Jan Tooropstraat 39, 1062 BK Amsterdam, Netherlands","Coffee call Amsterdam","ChIJv5d6JDzixUcRXvrcjxKO0eg",52.363297,4.836322
"2120","Johan Huizingalaan 77, 1065 HW Amsterdam, Netherlands","'t Fietshokje","ChIJN_QhHhbixUcRzTo9CB4RDUk",52.363363,4.8274681
"2146","Jan Evertsenstraat 100, 1056 EH Amsterdam, Netherlands","Knotsknetter","ChIJG10YD23ixUcRxXbZOIJCHiQ",52.3706517,4.8531764
"2148","Kinkerstraat 207, 1053 DS Amsterdam, Netherlands","Specsavers","ChIJ-4-PjgrixUcRSsY2OO9tBwk",52.3656236,4.8665093
"2153","Kingsfordweg 151, 1043 GR Amsterdam, Netherlands","Koot lighting and lamp shop","ChIJMx-Z9MQJxkcRNR5u12F9uck",52.3855616,4.8432557
"2155","Hoofdweg 650, 1055 AB Amsterdam, Netherlands","Van Zaane Tweewielers","ChIJ06QBBGnixUcR38pkE7yrKgU",52.3773203,4.8467949
"2158","Wolvenstraat 10, 1016 EP Amsterdam, Netherlands","Rapha Amsterdam","ChIJSVnzsMMJxkcRmrCfR7-rkng",52.370349,4.8860646
"2162","Hoofdweg 226, 1057 DG Amsterdam, Netherlands","Coffeeshop Nieuw","ChIJv7dB6hLixUcR5iFtR0eRNZc",52.3669826,4.8528275
"2163","Van Spilbergenstraat 2H, 1057 RG Amsterdam, Netherlands","IJsmanschap","ChIJc0aYQBLixUcRAQxnomRiRvc",52.3644475,4.8523242
"2165","Postjesweg 95, 1057 DZ Amsterdam, Netherlands","De Kaashut","ChIJKW_mCxLixUcRTSOK3FNXx8g",52.3641005,4.8539722
"2169","Postjesweg 102, 1057 EG Amsterdam, Netherlands","De Buren Op 102","ChIJ1WJHcxLixUcRwZswmAU-8lM",52.3644127,4.8537912
"2173","Kinkerstraat 330-332, 1053 GD Amsterdam, Netherlands","Coffee Company","ChIJe6FqogvixUcRgpzxBgQGwDM",52.3649801,4.8627503
"2176","Hannie Dankbaarpassage 19, 1053 RT Amsterdam, Netherlands","Gathershop","ChIJPS5-SY4JxkcR0Z8jQWNa1SE",52.3669447,4.869693
"2183","Baarsjesweg 208, 1057 HT Amsterdam, Netherlands","Buongiorno Gelato Bar","ChIJfS08ZAzixUcRO10CWMZUsDU",52.3650316,4.8598795
"2186","Piri Reïsplein 33, 1057 KH Amsterdam, Netherlands","Zarganza","ChIJxyETkwzixUcRiYsSRs-DN5c",52.366376,4.859768
"2187","Jan Evertsenstraat 15, 1057 BM Amsterdam, Netherlands","Tattoo Nick","ChIJ45noUHLixUcRl9BdSYrKo-c",52.3711537,4.8582233
